index,label,pred_clean,pred_adv,pred_changed,entropy_clean,entropy_adv,conf_clean,conf_adv,margin_clean,margin_adv,kl_clean_adv,kl_adv_clean,js_div,l1_dist,l2_dist,correct_clean,correct_adv
33,0,0,1,1,0.018353641033172607,5.176303043965755e-14,0.9978110194206238,1.0,0.996479868888855,1.0,27.57588768005371,6.621716499328613,0.688073992729187,1.9973376989364624,1.41172456741333,1,0
34,0,0,4,1,0.0050816843286156654,8.55286761552998e-13,0.9994996786117554,1.0,0.9993091821670532,1.0,27.620676040649414,8.565919876098633,0.692236065864563,1.9996188879013062,1.4137251377105713,1,0
35,0,0,4,1,0.00629443721845746,6.474386582411285e-10,0.999358594417572,1.0,0.9991171360015869,1.0,27.62118911743164,9.208643913269043,0.6926358938217163,1.9997997283935547,1.4136892557144165,1,0
36,0,0,4,1,0.0014753222931176424,1.0594966744215117e-12,0.9998652935028076,1.0,0.9997721910476685,1.0,27.62917137145996,11.203453063964844,0.6930640339851379,1.9999728202819824,1.4141086339950562,1,0
37,0,0,4,1,0.12086915224790573,9.430028979906524e-11,0.9817171096801758,1.0,0.976855993270874,1.0,27.376785278320312,5.343314170837402,0.6779809594154358,1.990440011024475,1.3979562520980835,1,0
38,0,0,1,1,0.019003108143806458,1.391538929440897e-13,0.9977933168411255,1.0,0.9969147443771362,1.0,27.587743759155273,7.037215709686279,0.689616322517395,1.9982428550720215,1.4120324850082397,1,0
39,0,0,2,1,0.49890440702438354,6.501901881478256e-13,0.8713900446891785,1.0,0.7921634912490845,1.0,24.943008422851562,2.5354442596435547,0.5515673756599426,1.841546893119812,1.2684439420700073,1,0
40,0,0,6,1,0.012100040912628174,6.209703584669768e-11,0.9986912608146667,1.0,0.9982597231864929,1.0,27.61119270324707,8.182600975036621,0.6918641328811646,1.999441146850586,1.4130908250808716,1,0
41,0,0,1,1,0.006429822184145451,3.6164234313348226e-14,0.9993282556533813,1.0,0.9989423155784607,1.0,27.613927841186523,7.8597564697265625,0.6914373636245728,1.9992280006408691,1.4134657382965088,1,0
42,0,0,2,1,0.0018617610912770033,1.7276864321301368e-15,0.9998325109481812,1.0,0.9997612237930298,1.0,27.62774085998535,9.87541389465332,0.6928675770759583,1.9998971223831177,1.414058804512024,1,0
43,0,0,4,1,0.013441394083201885,2.0870229440581207e-14,0.9983757734298706,1.0,0.9971405267715454,1.0,27.583446502685547,6.696485996246338,0.688393235206604,1.9975295066833496,1.41219162940979,1,0
44,0,0,2,1,0.07012785971164703,2.388929711601845e-13,0.9903085827827454,1.0,0.9867249727249146,1.0,27.461875915527344,5.63138484954834,0.6812618374824524,1.9928327798843384,1.4048365354537964,1,0
45,0,0,2,1,0.06612998247146606,4.349573544219776e-13,0.9909051656723022,1.0,0.9874779582023621,1.0,27.470195770263672,5.676007270812988,0.6817041635513306,1.9931457042694092,1.4053677320480347,1,0
46,0,0,4,1,0.004912087228149176,4.308365730149033e-12,0.999518632888794,1.0,0.9993637800216675,1.0,27.62346839904785,9.254908561706543,0.6926567554473877,1.9998087882995605,1.413805603981018,1,0
47,0,0,4,1,0.005985289346426725,1.558956956582147e-11,0.9994043111801147,1.0,0.9992297291755676,1.0,27.620214462280273,8.653207778930664,0.6923046708106995,1.9996508359909058,1.4136688709259033,1,0
48,0,0,4,1,0.03135073557496071,3.4119113919784186e-15,0.9960681200027466,1.0,0.9946130514144897,1.0,27.560089111328125,6.54836368560791,0.6877403259277344,1.9971349239349365,1.4104223251342773,1,0
49,0,0,1,1,0.011817216873168945,4.855098989509088e-09,0.9987408518791199,1.0,0.9983872771263123,1.0,27.609697341918945,8.161667823791504,0.6918399333953857,1.9994292259216309,1.4131215810775757,1,0
50,0,0,4,1,0.005904164165258408,2.3984408209498653e-12,0.999407172203064,1.0,0.9991525411605835,1.0,27.62125587463379,8.87573528289795,0.6924571394920349,1.9997204542160034,1.4136956930160522,1,0
51,0,0,4,1,0.02872377820312977,1.0221248153419182e-10,0.9961761236190796,1.0,0.9936839938163757,1.0,27.53216552734375,5.994628429412842,0.684429943561554,1.9950157403945923,1.4097480773925781,1,0
52,0,0,4,1,0.010695255361497402,3.2055030830223374e-13,0.9988559484481812,1.0,0.9985345005989075,1.0,27.6114444732666,8.042760848999023,0.691693902015686,1.9993571043014526,1.413177490234375,1,0
53,0,0,1,1,0.013894258067011833,9.22748904772007e-16,0.998449444770813,1.0,0.9977339506149292,1.0,27.59735870361328,7.242559432983398,0.6901983618736267,1.9985690116882324,1.4126113653182983,1,0
54,0,0,2,1,0.033420853316783905,3.974541301079724e-17,0.9957951307296753,1.0,0.9941945672035217,1.0,27.570629119873047,6.931952953338623,0.6892758011817932,1.9980478286743164,1.410553216934204,1,0
55,0,0,1,1,0.255008339881897,4.019489819109823e-15,0.9383570551872253,1.0,0.8813591599464417,1.0,25.801103591918945,2.8647403717041016,0.5822088718414307,1.8860042095184326,1.3303277492523193,1,0
56,0,0,6,1,0.031825870275497437,5.148082277855494e-14,0.9961436986923218,1.0,0.9950433969497681,1.0,27.578392028808594,7.191758155822754,0.6900637149810791,1.9984943866729736,1.4109569787979126,1,0
57,0,0,2,1,0.0038897038903087378,7.522091456657609e-12,0.9996315240859985,1.0,0.9995000958442688,1.0,27.623498916625977,8.937108039855957,0.69249427318573,1.999737024307251,1.4138600826263428,1,0
58,0,0,6,1,0.006794713903218508,3.620016070758625e-13,0.9993171691894531,1.0,0.999144971370697,1.0,27.61981964111328,8.742927551269531,0.6923697590827942,1.999680995941162,1.4136179685592651,1,0
59,0,0,2,1,0.10834643244743347,6.8960202131984616e-12,0.9841280579566956,1.0,0.9790684580802917,1.0,27.435287475585938,5.756297588348389,0.6824603080749512,1.9936745166778564,1.4007974863052368,1,0
60,0,0,4,1,0.05699492245912552,4.596094338449319e-12,0.9921863079071045,1.0,0.9882515668869019,1.0,27.46530532836914,5.537909030914307,0.6802808046340942,1.9921305179595947,1.4059100151062012,1,0
61,0,0,4,1,0.05080379918217659,9.20753165552235e-13,0.9932450652122498,1.0,0.9906579852104187,1.0,27.534568786621094,6.4058122634887695,0.6870295405387878,1.9966961145401,1.4082767963409424,1,0
62,0,0,2,1,0.13687527179718018,6.736040524468138e-15,0.9765119552612305,1.0,0.9648054838180542,1.0,27.238800048828125,4.684081554412842,0.6668619513511658,1.9815175533294678,1.3911570310592651,1,0
63,0,0,6,1,0.16876757144927979,2.0290553972798255e-14,0.9694948196411133,1.0,0.9483603239059448,1.0,26.878286361694336,3.8568496704101562,0.6417127847671509,1.957731008529663,1.3777234554290771,1,0
64,0,0,3,1,0.026330342516303062,1.6678555425642116e-08,0.9968008995056152,1.0,0.9951953887939453,1.0,27.586688995361328,7.979910850524902,0.6916103363037109,1.9993153810501099,1.4117119312286377,1,0
65,0,0,6,1,0.029302701354026794,5.003994096121128e-15,0.9961903095245361,1.0,0.9936482906341553,1.0,27.53148078918457,5.974806308746338,0.6842806339263916,1.9949159622192383,1.4097226858139038,1,0
66,0,0,4,1,0.002684821840375662,3.018784224331772e-13,0.9997523427009583,1.0,0.9996726512908936,1.0,27.62651252746582,9.626666069030762,0.6927968263626099,1.9998681545257568,1.4139918088912964,1,0
67,0,0,1,1,0.0028593426104635,1.2546568824905304e-17,0.9997269511222839,1.0,0.9995729923248291,1.0,27.6239070892334,8.778897285461426,0.692394495010376,1.9996920824050903,1.4139115810394287,1,0
68,0,0,6,1,0.008220762014389038,1.3385995396440926e-14,0.9991306662559509,1.0,0.9987313747406006,1.0,27.619243621826172,8.957948684692383,0.6925063133239746,1.9997426271438599,1.4135080575942993,1,0
69,0,0,6,1,0.012594805099070072,3.5751978634535053e-12,0.9986358284950256,1.0,0.9981408715248108,1.0,27.612552642822266,8.456113815307617,0.6921420097351074,1.9995747804641724,1.413098931312561,1,0
70,0,0,4,1,0.0030049702618271112,1.3283598179758549e-11,0.9997184872627258,1.0,0.9996264576911926,1.0,27.625473022460938,9.293474197387695,0.6926735639572144,1.9998159408569336,1.4139494895935059,1,0
71,0,0,3,1,0.027684025466442108,3.55104209925905e-11,0.9966501593589783,1.0,0.9952401518821716,1.0,27.59140968322754,7.747869491577148,0.6912590861320496,1.9991366863250732,1.4115420579910278,1,0
72,0,0,1,1,0.0515277236700058,7.474978409246515e-16,0.9924991726875305,1.0,0.9871426820755005,1.0,27.431488037109375,5.229442596435547,0.6764559745788574,1.98928701877594,1.4051233530044556,1,0
73,0,0,6,1,0.017024263739585876,5.597112617133915e-12,0.9980826377868652,1.0,0.9974386096000671,1.0,27.60854148864746,8.529403686523438,0.6922057867050171,1.9996049404144287,1.4127188920974731,1,0
74,0,0,4,1,0.021417267620563507,2.082875159240688e-13,0.997439980506897,1.0,0.9964062571525574,1.0,27.581039428710938,6.874598503112793,0.6890769004821777,1.9979325532913208,1.4116730690002441,1,0
75,0,0,4,1,0.008857818320393562,2.9676928232566513e-13,0.999061644077301,1.0,0.9986025094985962,1.0,27.609477996826172,7.686155319213867,0.6911530494689941,1.9990817308425903,1.4132254123687744,1,0
76,0,0,1,1,0.032618552446365356,1.055328784430043e-12,0.9960331320762634,1.0,0.995033323764801,1.0,27.572248458862305,6.962769031524658,0.6893786191940308,1.9981069564819336,1.4107416868209839,1,0
77,0,0,2,1,0.08064815402030945,5.625678417033042e-14,0.9886464476585388,1.0,0.9857162237167358,1.0,27.475234985351562,5.907442092895508,0.6837542057037354,1.9945616722106934,1.404283046722412,1,0
78,0,0,2,1,0.007991798222064972,3.8261987004914043e-16,0.9991625547409058,1.0,0.9987300038337708,1.0,27.611080169677734,7.745859146118164,0.6912557482719421,1.9991350173950195,1.4133155345916748,1,0
79,0,0,2,1,0.020476751029491425,1.8794839816427267e-13,0.9975862503051758,1.0,0.996436595916748,1.0,27.578779220581055,6.768316745758057,0.6886814832687378,1.9977006912231445,1.4116942882537842,1,0
80,0,0,4,1,0.02125072292983532,1.99269333672758e-12,0.9974308609962463,1.0,0.9959129691123962,1.0,27.567827224731445,6.490425109863281,0.6874617338180542,1.9969642162322998,1.41132390499115,1,0
81,0,0,2,1,0.0031293751671910286,1.8522542440807532e-12,0.9997082352638245,1.0,0.9995864033699036,1.0,27.62452507019043,9.012672424316406,0.6925371289253235,1.9997563362121582,1.4139211177825928,1,0
82,0,0,4,1,0.03336478769779205,6.048022597061192e-14,0.9955198764801025,1.0,0.9927244186401367,1.0,27.520414352416992,5.8797502517700195,0.6835290789604187,1.9944089651107788,1.4090698957443237,1,0
83,0,0,2,1,0.005631058942526579,8.881974911763283e-17,0.9994403719902039,1.0,0.9992310404777527,1.0,27.619606018066406,8.47168254852295,0.6921558380126953,1.9995813369750977,1.4136698246002197,1,0
84,0,0,4,1,0.20556408166885376,4.369391133629552e-12,0.9648343920707703,1.0,0.9497616291046143,1.0,27.008981704711914,4.1948652267456055,0.6539401412010193,1.969854474067688,1.3788001537322998,1,0
85,0,0,4,1,0.029319163411855698,9.818452717524906e-10,0.9964183568954468,1.0,0.9948485493659973,1.0,27.58907699584961,7.861793041229248,0.6914404630661011,1.9992295503616333,1.4114115238189697,1,0
86,0,0,4,1,0.012958232313394547,3.274687465637527e-11,0.9985582232475281,1.0,0.9979321360588074,1.0,27.600759506225586,7.376011371612549,0.6905249953269958,1.9987479448318481,1.41275155544281,1,0
87,0,0,4,1,0.0021024595480412245,6.297534715926645e-11,0.9998107552528381,1.0,0.9997504353523254,1.0,27.62734603881836,9.771331787109375,0.6928398609161377,1.9998859167099,1.4140393733978271,1,0
88,0,0,4,1,0.3613924980163574,5.108305271839253e-14,0.9147987961769104,1.0,0.8473924994468689,1.0,25.407127380371094,2.697017192840576,0.5674349069595337,1.8651875257492065,1.3063946962356567,1,0
89,0,0,4,1,0.005753318779170513,1.5959132326770487e-07,0.9994305968284607,1.0,0.9992209076881409,1.0,27.62150001525879,9.970475196838379,0.6928906440734863,1.9999064207077026,1.4137778282165527,1,0
90,0,0,4,1,0.0021356947254389524,1.2411087713104507e-09,0.999808132648468,1.0,0.9997401237487793,1.0,27.627506256103516,10.07708740234375,0.6929143667221069,1.9999159574508667,1.414048194885254,1,0
91,0,0,6,1,0.13702185451984406,4.1807032282684814e-14,0.9779587984085083,1.0,0.968092679977417,1.0,27.37790298461914,5.472310543060303,0.6795459985733032,1.9915969371795654,1.3957586288452148,1,0
92,0,0,1,1,0.0063415588811039925,3.7486268937862634e-16,0.9993509650230408,1.0,0.99904465675354,1.0,27.6162166595459,8.090856552124023,0.6917546987533569,1.9993873834609985,1.4135380983352661,1,0
93,0,0,2,1,0.026818379759788513,5.526139297884806e-16,0.9966766834259033,1.0,0.9948297142982483,1.0,27.55316734313965,6.294203758239746,0.6864101886749268,1.99630606174469,1.4105581045150757,1,0
94,0,0,5,1,0.0014275973662734032,1.0369149094913155e-07,0.9998706579208374,1.0,0.9997819662094116,1.0,27.626874923706055,9.330033302307129,0.6926889419555664,1.9998224973678589,1.4140594005584717,1,0
95,0,0,6,1,0.005264966748654842,2.0186645324077324e-12,0.9994702935218811,1.0,0.9991974830627441,1.0,27.62285804748535,9.162310600280762,0.6926140785217285,1.9997901916503906,1.4137648344039917,1,0
96,0,0,4,1,0.1343085914850235,2.14937321413311e-11,0.9784337878227234,1.0,0.9678774476051331,1.0,27.20503044128418,4.55103063583374,0.6638201475143433,1.9788872003555298,1.391534686088562,1,0
97,0,0,4,1,0.01422059815376997,4.777845827308447e-11,0.9984536170959473,1.0,0.9980438351631165,1.0,27.609392166137695,8.235328674316406,0.6919229030609131,1.9994697570800781,1.4129329919815063,1,0
98,0,0,6,1,0.10335918515920639,9.03585691512665e-13,0.9834479093551636,1.0,0.9757903218269348,1.0,27.3642635345459,5.130513668060303,0.6750119924545288,1.988173007965088,1.3983713388442993,1,0
99,0,0,6,1,0.05811920017004013,1.857154126392712e-14,0.9922865629196167,1.0,0.9903921484947205,1.0,27.520801544189453,6.273531913757324,0.6862889528274536,1.9962289333343506,1.4074350595474243,1,0
100,0,0,4,1,0.0031399554572999477,5.914793099748294e-10,0.9997124075889587,1.0,0.9996447563171387,1.0,27.6265811920166,10.147994995117188,0.6929289102554321,1.9999216794967651,1.4139825105667114,1,0
101,0,0,4,1,0.034246720373630524,4.763423544495993e-10,0.9957905411720276,1.0,0.9944595098495483,1.0,27.574398040771484,7.202559947967529,0.690092921257019,1.998510718345642,1.4107136726379395,1,0
102,0,0,4,1,0.015598015859723091,2.7413003422793736e-08,0.9982693195343018,1.0,0.9977092742919922,1.0,27.600141525268555,7.716438293457031,0.6912057399749756,1.999109148979187,1.4126752614974976,1,0
103,0,0,4,1,0.05003985017538071,1.446952583791794e-12,0.9934511184692383,1.0,0.9913425445556641,1.0,27.52271842956543,6.161747932434082,0.6855955123901367,1.9957828521728516,1.408097267150879,1,0
104,0,0,6,1,0.0026797736063599586,3.4304388756706272e-12,0.9997536540031433,1.0,0.9996740818023682,1.0,27.626434326171875,9.579726219177246,0.6927815675735474,1.999861717224121,1.4139904975891113,1,0
105,0,0,2,1,0.10014287382364273,3.530737442865306e-13,0.9843769073486328,1.0,0.9746056199073792,1.0,27.260887145996094,4.6283087730407715,0.6656255722045898,1.9804575443267822,1.3962656259536743,1,0
106,0,0,4,1,0.016893040388822556,9.44009207284359e-14,0.998084306716919,1.0,0.9972693920135498,1.0,27.591611862182617,7.1124067306518555,0.6898415088653564,1.9983701705932617,1.4122830629348755,1,0
107,0,0,4,1,0.008172810077667236,1.9076889590588508e-14,0.9991511106491089,1.0,0.9987705945968628,1.0,27.612335205078125,7.874031066894531,0.6914588212966919,1.9992388486862183,1.4133442640304565,1,0
108,0,0,4,1,0.027430938556790352,5.779323417401394e-13,0.9967161417007446,1.0,0.9956241250038147,1.0,27.573415756225586,6.819714069366455,0.6888771653175354,1.9978159666061401,1.4111206531524658,1,0
109,0,0,4,1,0.006832513026893139,7.240378340823451e-15,0.9992726445198059,1.0,0.9989235401153564,1.0,27.614540100097656,7.960084438323975,0.6915830373764038,1.9993016719818115,1.4134525060653687,1,0
110,0,0,4,1,0.005000628996640444,6.75283125858156e-13,0.9995112419128418,1.0,0.9993823170661926,1.0,27.62254524230957,8.981088638305664,0.69251948595047,1.9997483491897583,1.4137790203094482,1,0
111,0,0,2,1,0.005176840350031853,8.196699714097238e-16,0.9994890689849854,1.0,0.9992949962615967,1.0,27.62307357788086,9.20794677734375,0.6926355361938477,1.9997994899749756,1.4137814044952393,1,0
112,0,0,6,1,0.02509792149066925,6.541499926373401e-14,0.9968934059143066,1.0,0.9954478740692139,1.0,27.565980911254883,6.539298057556152,0.6876975893974304,1.9971089363098145,1.410995602607727,1,0
113,0,0,6,1,0.00014987113536335528,1.4986091455781135e-14,0.9999891519546509,1.0,0.9999844431877136,1.0,27.630741119384766,12.271854400634766,0.6931161284446716,1.9999905824661255,1.4142025709152222,1,0
114,0,0,6,1,0.0015037620905786753,3.5043866375113805e-15,0.9998596906661987,1.0,0.9997504353523254,1.0,27.626501083374023,9.121564865112305,0.6925941109657288,1.999781608581543,1.4140371084213257,1,0
115,0,0,4,1,0.029247045516967773,3.154337208099989e-11,0.9964770674705505,1.0,0.9953899383544922,1.0,27.5882625579834,7.623137950897217,0.6910387277603149,1.9990220069885254,1.4113792181015015,1,0
116,0,0,3,1,0.0033529396168887615,2.264909593208131e-09,0.9996776580810547,1.0,0.9995409250259399,1.0,27.62713623046875,11.034584045410156,0.6930501461029053,1.9999678134918213,1.4139742851257324,1,0
117,0,0,2,1,0.09422972798347473,1.3128112827517566e-15,0.985542893409729,1.0,0.9790146946907043,1.0,27.35641098022461,5.031620502471924,0.6734486818313599,1.9869437217712402,1.3993964195251465,1,0
118,0,0,4,1,0.007658070884644985,2.1443293807266173e-09,0.9991995692253113,1.0,0.9987996220588684,1.0,27.611621856689453,7.824112892150879,0.6913824081420898,1.9992001056671143,1.4133647680282593,1,0
119,0,0,2,1,0.07128824293613434,2.573935132754398e-15,0.9900715351104736,1.0,0.9866158366203308,1.0,27.479808807373047,5.845582962036133,0.6832442283630371,1.9942147731781006,1.40516197681427,1,0
120,0,0,2,1,0.005127741955220699,2.2434219195885396e-13,0.9994915723800659,1.0,0.9993031620979309,1.0,27.620689392089844,8.57690715789795,0.6922450065612793,1.9996232986450195,1.4137208461761475,1,0
121,0,0,6,1,0.005091912113130093,1.2893306485396022e-13,0.9995065927505493,1.0,0.9993736743927002,1.0,27.62225341796875,8.925559043884277,0.692487359046936,1.9997341632843018,1.4137706756591797,1,0
122,0,0,4,1,0.0045784879475831985,3.891012078510725e-12,0.9995540976524353,1.0,0.9993994235992432,1.0,27.623857498168945,9.27721881866455,0.6926665306091309,1.9998129606246948,1.413832187652588,1,0
123,0,0,6,1,0.04364602640271187,1.897853835891583e-12,0.9936019778251648,1.0,0.9884095788002014,1.0,27.5791015625,8.113645553588867,0.6917827129364014,1.9994009733200073,1.4094940423965454,1,0
124,0,0,6,1,0.013601908460259438,1.6317754439332255e-12,0.9984545707702637,1.0,0.9976904392242432,1.0,27.596302032470703,7.176807880401611,0.6900230646133423,1.998471736907959,1.4125806093215942,1,0
125,0,0,4,1,0.0037854653783142567,5.309523487539991e-09,0.9996451139450073,1.0,0.9995418190956116,1.0,27.625219345092773,9.912358283996582,0.6928767561912537,1.9999009370803833,1.4139275550842285,1,0
126,0,0,2,1,0.007305287756025791,9.111176600985478e-16,0.9992445707321167,1.0,0.9989455938339233,1.0,27.617469787597656,8.394414901733398,0.6920850276947021,1.9995478391647339,1.4135196208953857,1,0
127,0,0,6,1,0.002676040166988969,1.463171706191091e-12,0.9997441172599792,1.0,0.9995802044868469,1.0,27.62742042541504,10.30237102508545,0.6929576396942139,1.9999330043792725,1.4140088558197021,1,0
128,0,0,3,1,0.005853366106748581,2.279691192763611e-13,0.999422550201416,1.0,0.9992667436599731,1.0,27.62213706970215,9.117605209350586,0.6925921440124512,1.9997806549072266,1.4137276411056519,1,0
129,0,0,6,1,0.03082195296883583,4.020251243019857e-09,0.9962638020515442,1.0,0.9952394366264343,1.0,27.567480087280273,6.883692741394043,0.6891090869903564,1.9979512691497803,1.4108493328094482,1,0
130,0,0,6,1,0.011994890868663788,1.909027970425914e-11,0.9986911416053772,1.0,0.9981856346130371,1.0,27.605058670043945,7.5898966789245605,0.6909758448600769,1.9989889860153198,1.4129308462142944,1,0
131,0,0,2,1,0.0028576343320310116,7.190701367676411e-10,0.999735414981842,1.0,0.9996347427368164,1.0,27.626079559326172,9.670169830322266,0.6928102970123291,1.9998736381530762,1.4139817953109741,1,0
132,0,0,2,1,0.0012359167449176311,4.179539700444046e-11,0.9998948574066162,1.0,0.9998617768287659,1.0,27.62886619567871,10.316636085510254,0.6929600238800049,1.9999339580535889,1.4141157865524292,1,0
